unimorph_iso	INF	PST.SG	PST.PL	PTCP
eng	prime	primed	primed	primed
eng	dotcom	dotcommed	dotcommed	dotcommed
eng	swagger	swaggered	swaggered	swaggered
eng	glip	glipped	glipped	glipped
eng	underparent	underparented	underparented	underparented
eng	sociologize	sociologized	sociologized	sociologized
eng	muddle	muddled	muddled	muddled
eng	burst	burst	burst	burst
eng	apothegmatise	apothegmatised	apothegmatised	apothegmatised
eng	cellularise	cellularised	cellularised	cellularised
eng	profligate	profligated	profligated	profligated
eng	glister	glistered	glistered	glistered
eng	starboard	starboarded	starboarded	starboarded
eng	preincubate	preincubated	preincubated	preincubated
eng	supernaturalise	supernaturalised	supernaturalised	supernaturalised
eng	pressgang	pressganged	pressganged	pressganged
eng	mahout	mahouted	mahouted	mahouted
eng	unrecognize	unrecognized	unrecognized	unrecognized
eng	corrade	corraded	corraded	corraded
eng	idiotize	idiotized	idiotized	idiotized
eng	supercategorize	supercategorized	supercategorized	supercategorized
eng	parabolize	parabolized	parabolized	parabolized
eng	renovel	renovelled	renovelled	renovelled
eng	privish	privished	privished	privished
eng	utilitarianise	utilitarianised	utilitarianised	utilitarianised
eng	recategorise	recategorised	recategorised	recategorised
eng	scumber	scumbered	scumbered	scumbered
eng	respec'	respec'ed	respec'ed	respec'ed
eng	propagandize	propagandized	propagandized	propagandized
eng	regild	regilded	regilded	regilded
eng	bovinize	bovinized	bovinized	bovinized
eng	regrede	regreded	regreded	regreded
eng	micrograft	micrografted	micrografted	micrografted
eng	gladiate	gladiated	gladiated	gladiated
eng	relevate	relevated	relevated	relevated
eng	achromatize	achromatized	achromatized	achromatized
eng	ungarnish	ungarnished	ungarnished	ungarnished
eng	tousel	touselled	touselled	touselled
eng	imbrue	imbrued	imbrued	imbrued
eng	fabulise	fabulised	fabulised	fabulised
eng	unrealise	unrealised	unrealised	unrealised
eng	rechallenge	rechallenged	rechallenged	rechallenged
eng	formake	formade	formade	formade
eng	phytoextract	phytoextracted	phytoextracted	phytoextracted
eng	overtry	overtried	overtried	overtried
eng	adnominalize	adnominalized	adnominalized	adnominalized
eng	sectionalize	sectionalized	sectionalized	sectionalized
eng	radiobroadcast	radiobroadcasted	radiobroadcasted	radiobroadcasted
eng	trouble	troubled	troubled	troubled
eng	deserialize	deserialized	deserialized	deserialized
eng	inlapidate	inlapidated	inlapidated	inlapidated
eng	birdysit	birdysat	birdysat	birdysat
eng	laird	lairded	lairded	lairded
eng	avise	avised	avised	avised
eng	recapitate	recapitated	recapitated	recapitated
eng	intersow	intersowed	intersowed	intersown
eng	overcoordinate	overcoordinated	overcoordinated	overcoordinated
eng	reparate	reparated	reparated	reparated
eng	strive	strove	strove	striven
eng	mechanise	mechanised	mechanised	mechanised
eng	illustre	illustred	illustred	illustred
eng	incremate	incremated	incremated	incremated
eng	enflagellate	enflagellated	enflagellated	enflagellated
eng	disappreciate	disappreciated	disappreciated	disappreciated
eng	pickaxe	pickaxed	pickaxed	pickaxed
eng	sceptre	sceptred	sceptred	sceptred
eng	immix	immixed	immixed	immixed
eng	condiment	condimented	condimented	condimented
eng	forthset	forthset	forthset	forthset
eng	realphabetize	realphabetized	realphabetized	realphabetized
eng	combat	combatted	combatted	combatted
eng	perfume	perfumed	perfumed	perfumed
eng	cotillion	cotillioned	cotillioned	cotillioned
eng	uninspire	uninspired	uninspired	uninspired
eng	sum	summed	summed	summed
eng	unwire	unwired	unwired	unwired
eng	frush	frushed	frushed	frushed
eng	subspecialise	subspecialised	subspecialised	subspecialised
eng	eponymize	eponymized	eponymized	eponymized
eng	reiterate	reiterated	reiterated	reiterated
eng	refeminize	refeminized	refeminized	refeminized
eng	rampage	rampaged	rampaged	rampaged
eng	bool	booled	booled	booled
eng	miscome	miscame	miscame	miscome
eng	adduce	adduced	adduced	adduced
eng	bewrite	bewrote	bewrote	bewritten
eng	endoreplicate	endoreplicated	endoreplicated	endoreplicated
eng	masturbate	masturbated	masturbated	masturbated
eng	jink	jinked	jinked	jinked
eng	underload	underloaded	underloaded	underloaded
eng	fiddle	fiddled	fiddled	fiddled
eng	ragequit	ragequitted	ragequitted	ragequitted
eng	bioenhance	bioenhanced	bioenhanced	bioenhanced
eng	adenylate	adenylated	adenylated	adenylated
eng	shrink	shrank	shrank	shrunk
eng	hemolyse	hemolysed	hemolysed	hemolysed
eng	diffract	diffracted	diffracted	diffracted
eng	exacuate	exacuated	exacuated	exacuated
eng	exam	exammed	exammed	exammed
eng	weye	weyed	weyed	weyed
eng	fascistize	fascistized	fascistized	fascistized
eng	substantivize	substantivized	substantivized	substantivized
eng	taxonomize	taxonomized	taxonomized	taxonomized
eng	blister	blistered	blistered	blistered
eng	readmit	readmitted	readmitted	readmitted
eng	modernise	modernised	modernised	modernised
eng	archive	archived	archived	archived
eng	favorise	favorised	favorised	favorised
eng	siss	sissed	sissed	sissed
eng	expostulate	expostulated	expostulated	expostulated
eng	functionalize	functionalized	functionalized	functionalized
eng	garbidge	garbidged	garbidged	garbidged
eng	azure	azured	azured	azured
eng	famous	famoused	famoused	famoused
eng	reenvisage	reenvisaged	reenvisaged	reenvisaged
eng	energize	energized	energized	energized
eng	literatise	literatised	literatised	literatised
eng	beweep	bewept	bewept	bewept
eng	zerg	zerged	zerged	zerged
eng	reconvince	reconvinced	reconvinced	reconvinced
eng	compartmentalize	compartmentalized	compartmentalized	compartmentalized
eng	berascal	berascalled	berascalled	berascalled
eng	hale	haled	haled	haled
eng	minorize	minorized	minorized	minorized
eng	attitudinise	attitudinised	attitudinised	attitudinised
eng	overmarch	overmarched	overmarched	overmarched
eng	boondoggle	boondoggled	boondoggled	boondoggled
eng	studdle	studdled	studdled	studdled
eng	inawe	inawed	inawed	inawed
eng	barber	barbered	barbered	barbered
eng	overlove	overloved	overloved	overloved
eng	genotypify	genotypified	genotypified	genotypified
eng	stone	stoned	stoned	stoned
eng	abear	abore	abore	aborn
eng	stint	stinted	stinted	stinted
eng	groop	grooped	grooped	grooped
eng	outflush	outflushed	outflushed	outflushed
eng	insalivate	insalivated	insalivated	insalivated
eng	inbind	inbound	inbound	inbound
eng	drein	dreined	dreined	dreined
eng	upset	upset	upset	upset
eng	finitize	finitized	finitized	finitized
eng	prioritise	prioritised	prioritised	prioritised
eng	rant	ranted	ranted	ranted
eng	moth	mothed	mothed	mothed
eng	marinize	marinized	marinized	marinized
eng	objectivate	objectivated	objectivated	objectivated
eng	bale	baled	baled	baled
eng	congee	congeed	congeed	congeed
eng	encurse	encursed	encursed	encursed
eng	redissociate	redissociated	redissociated	redissociated
eng	truthify	truthified	truthified	truthified
eng	pulse	pulsed	pulsed	pulsed
eng	reindex	reindexed	reindexed	reindexed
eng	photoimmobilize	photoimmobilized	photoimmobilized	photoimmobilized
eng	aquacise	aquacised	aquacised	aquacised
eng	embrocate	embrocated	embrocated	embrocated
eng	misoperate	misoperated	misoperated	misoperated
eng	radiopacify	radiopacified	radiopacified	radiopacified
eng	schematise	schematised	schematised	schematised
eng	forewish	forewished	forewished	forewished
eng	photoassociate	photoassociated	photoassociated	photoassociated
eng	smake	smaked	smaked	smaked
eng	apostrophize	apostrophized	apostrophized	apostrophized
eng	sowse	sowsed	sowsed	sowsed
eng	depose	deposed	deposed	deposed
eng	disthrone	disthroned	disthroned	disthroned
eng	pool	pooled	pooled	pooled
eng	pastime	pastimed	pastimed	pastimed
eng	upcome	upcame	upcame	upcome
eng	glom	glommed	glommed	glommed
eng	interlinearize	interlinearized	interlinearized	interlinearized
eng	rapture	raptured	raptured	raptured
eng	phantasize	phantasized	phantasized	phantasized
eng	interlink	interlinked	interlinked	interlinked
eng	brank	branked	branked	branked
eng	devascularize	devascularized	devascularized	devascularized
eng	verse	versed	versed	versed
eng	gaff	gaffed	gaffed	gaffed
eng	scheme	schemed	schemed	schemed
eng	retromoderate	retromoderated	retromoderated	retromoderated
eng	retrospect	retrospected	retrospected	retrospected
eng	package	packaged	packaged	packaged
eng	bemete	bemeted	bemeted	bemeted
eng	naysay	naysaid	naysaid	naysaid
eng	telecast	telecast	telecast	telecast
eng	receiue	receiued	receiued	receiued
eng	oversweep	overswept	overswept	overswept
eng	pod	podded	podded	podded
eng	knobble	knobbled	knobbled	knobbled
eng	synovectomize	synovectomized	synovectomized	synovectomized
eng	break	broke	broke	broken
eng	smur	smurred	smurred	smurred
eng	jerrybuild	jerrybuilt	jerrybuilt	jerrybuilt
eng	uprush	uprushed	uprushed	uprushed
eng	humblebrag	humblebragged	humblebragged	humblebragged
eng	unforgive	unforgave	unforgave	unforgiven
eng	parlay	parlayed	parlayed	parlayed
eng	isolate	isolated	isolated	isolated
eng	tithe	tithed	tithed	tithed
eng	discount	discounted	discounted	discounted
eng	womanize	womanized	womanized	womanized
eng	preconstitute	preconstituted	preconstituted	preconstituted
eng	skimboard	skimboarded	skimboarded	skimboarded
eng	alternize	alternized	alternized	alternized
eng	buckle	buckled	buckled	buckled
eng	discomfit	discomfited	discomfited	discomfited
eng	rotavape	rotavaped	rotavaped	rotavaped
eng	twig	twigged	twigged	twigged
eng	scry	scried	scried	scried
eng	onsend	onsent	onsent	onsent
eng	epoxidise	epoxidised	epoxidised	epoxidised
eng	catalyse	catalysed	catalysed	catalysed
eng	recommence	recommenced	recommenced	recommenced
eng	tryst	trysted	trysted	trysted
eng	bell	belled	belled	belled
eng	nitrotyrosinate	nitrotyrosinated	nitrotyrosinated	nitrotyrosinated
eng	somniloquise	somniloquised	somniloquised	somniloquised
eng	logicise	logicised	logicised	logicised
eng	geocache	geocached	geocached	geocached
eng	departmentalise	departmentalised	departmentalised	departmentalised
eng	æstheticise	æstheticised	æstheticised	æstheticised
eng	ensilage	ensilaged	ensilaged	ensilaged
eng	nit	nitted	nitted	nitted
eng	devolute	devoluted	devoluted	devoluted
eng	humanize	humanized	humanized	humanized
eng	wag	wagged	wagged	wagged
eng	intubate	intubated	intubated	intubated
eng	charabanc	charabanced	charabanced	charabanced
eng	misdiagram	misdiagrammed	misdiagrammed	misdiagrammed
eng	fiat	fiated	fiated	fiated
eng	stellify	stellified	stellified	stellified
eng	exclaim	exclaimed	exclaimed	exclaimed
eng	overtitle	overtitled	overtitled	overtitled
eng	swage	swaged	swaged	swaged
eng	buddy	buddied	buddied	buddied
eng	aspherize	aspherized	aspherized	aspherized
eng	wreathe	wreathed	wreathed	wreathed
eng	pussify	pussified	pussified	pussified
eng	rowel	roweled	roweled	roweled
eng	recentralize	recentralized	recentralized	recentralized
eng	renarrate	renarrated	renarrated	renarrated
eng	guesstimate	guesstimated	guesstimated	guesstimated
eng	disguize	disguized	disguized	disguized
eng	recline	reclined	reclined	reclined
eng	præpare	præpared	præpared	præpared
eng	ostracise	ostracised	ostracised	ostracised
eng	subcontract	subcontracted	subcontracted	subcontracted
eng	forbear	forbore	forbore	forborne
eng	norther	northered	northered	northered
eng	villainize	villainized	villainized	villainized
eng	announce	announced	announced	announced
eng	hachure	hachured	hachured	hachured
eng	atren	atran	atran	atrun
eng	misswear	misswore	misswore	missworn
eng	discorporate	discorporated	discorporated	discorporated
eng	freeball	freeballed	freeballed	freeballed
eng	euphemise	euphemised	euphemised	euphemised
eng	sandbag	sandbagged	sandbagged	sandbagged
eng	ziptie	ziptied	ziptied	ziptied
eng	genderize	genderized	genderized	genderized
eng	phosphoactivate	phosphoactivated	phosphoactivated	phosphoactivated
eng	bebless	beblessed	beblessed	beblessed
eng	scrunt	scrunted	scrunted	scrunted
eng	swiggle	swiggled	swiggled	swiggled
eng	flashlight	flashlit	flashlit	flashlit
eng	brandish	brandished	brandished	brandished
eng	embus	embussed	embussed	embussed
eng	loid	loided	loided	loided
eng	chaun	chauned	chauned	chauned
eng	sprout	sprouted	sprouted	sprouted
eng	rev	revved	revved	revved
eng	scientize	scientized	scientized	scientized
eng	assassinate	assassinated	assassinated	assassinated
eng	abscess	abscessed	abscessed	abscessed
eng	resperse	respersed	respersed	respersed
eng	atter	attered	attered	attered
eng	program	programmed	programmed	programmed
eng	incarnate	incarnated	incarnated	incarnated
eng	bookend	bookended	bookended	bookended
eng	summon	summoned	summoned	summoned
eng	dejudicialize	dejudicialized	dejudicialized	dejudicialized
eng	vitriolate	vitriolated	vitriolated	vitriolated
eng	translate	translated	translated	translated
eng	cryosection	cryosectioned	cryosectioned	cryosectioned
eng	hopscotch	hopscotched	hopscotched	hopscotched
eng	noseprint	noseprinted	noseprinted	noseprinted
eng	prethermalize	prethermalized	prethermalized	prethermalized
eng	beglue	beglued	beglued	beglued
eng	disoblige	disobliged	disobliged	disobliged
eng	pansexualize	pansexualized	pansexualized	pansexualized
eng	oddjob	oddjobbed	oddjobbed	oddjobbed
eng	redigress	redigressed	redigressed	redigressed
eng	innovate	innovated	innovated	innovated
eng	polyubiquitinate	polyubiquitinated	polyubiquitinated	polyubiquitinated
eng	gospel	gospelled	gospelled	gospelled
eng	pry	pried	pried	pried
eng	playlist	playlisted	playlisted	playlisted
eng	gruntle	gruntled	gruntled	gruntled
eng	overpressurize	overpressurized	overpressurized	overpressurized
eng	deindustrialize	deindustrialized	deindustrialized	deindustrialized
eng	tote	toted	toted	toted
eng	overemphasize	overemphasized	overemphasized	overemphasized
eng	resynchronize	resynchronized	resynchronized	resynchronized
eng	nanny	nannied	nannied	nannied
eng	dagger	daggered	daggered	daggered
eng	rue	rued	rued	rued
eng	syncretise	syncretised	syncretised	syncretised
eng	spitball	spitballed	spitballed	spitballed
eng	trypsinize	trypsinized	trypsinized	trypsinized
eng	mistake	mistook	mistook	mistaken
eng	lin	linned	linned	linned
eng	scower	scowered	scowered	scowered
eng	cancel	cancelled	cancelled	cancelled
eng	scruff	scruffed	scruffed	scruffed
eng	snap	snapped	snapped	snapped
eng	flamdoodle	flamdoodled	flamdoodled	flamdoodled
eng	coemerge	coemerged	coemerged	coemerged
eng	uninstantiate	uninstantiated	uninstantiated	uninstantiated
eng	imprest	imprested	imprested	imprested
eng	aduance	aduanced	aduanced	aduanced
eng	corporatize	corporatized	corporatized	corporatized
eng	overtrap	overtrapped	overtrapped	overtrapped
eng	despread	despread	despread	despread
eng	desimplify	desimplified	desimplified	desimplified
eng	flambe	flambeed	flambeed	flambeed
eng	detag	detagged	detagged	detagged
eng	scritch	scritched	scritched	scritched
eng	encur	encurred	encurred	encurred
eng	besteal	bestole	bestole	bestolen
eng	swindle	swindled	swindled	swindled
eng	reyse	reysed	reysed	reysed
eng	canter	cantered	cantered	cantered
eng	magnify	magnified	magnified	magnified
eng	emboss	embossed	embossed	embossed
eng	backhand	backhanded	backhanded	backhanded
eng	recharge	recharged	recharged	recharged
eng	forspan	forspanned	forspanned	forspanned
eng	calcinate	calcinated	calcinated	calcinated
eng	microdot	microdotted	microdotted	microdotted
eng	outcut	outcut	outcut	outcut
eng	interdate	interdated	interdated	interdated
eng	odorize	odorized	odorized	odorized
eng	formularize	formularized	formularized	formularized
eng	prestretch	prestretched	prestretched	prestretched
eng	recruit	recruited	recruited	recruited
eng	wuffle	wuffled	wuffled	wuffled
eng	mainprize	mainprized	mainprized	mainprized
eng	impave	impaved	impaved	impaved
eng	virilise	virilised	virilised	virilised
eng	cun	cunned	cunned	cunned
eng	arrow	arrowed	arrowed	arrowed
eng	coaggregate	coaggregated	coaggregated	coaggregated
eng	inoculate	inoculated	inoculated	inoculated
eng	reionize	reionized	reionized	reionized
eng	underseal	undersealed	undersealed	undersealed
eng	turney	turneyed	turneyed	turneyed
eng	filigree	filigreed	filigreed	filigreed
eng	bolshevise	bolshevised	bolshevised	bolshevised
eng	spunge	spunged	spunged	spunged
eng	physiognomise	physiognomised	physiognomised	physiognomised
eng	keb	kebbed	kebbed	kebbed
eng	misplan	misplanned	misplanned	misplanned
eng	luv	luvd	luvd	luvd
eng	pelletise	pelletised	pelletised	pelletised
eng	encorporate	encorporated	encorporated	encorporated
eng	cosmoline	cosmolined	cosmolined	cosmolined
eng	glent	glented	glented	glented
eng	reacidify	reacidified	reacidified	reacidified
eng	pyrograph	pyrographed	pyrographed	pyrographed
eng	delivre	delivred	delivred	delivred
eng	mechanotransduce	mechanotransduced	mechanotransduced	mechanotransduced
eng	remetalate	remetalated	remetalated	remetalated
eng	laye	layed	layed	layed
eng	misconceptualize	misconceptualized	misconceptualized	misconceptualized
eng	foresense	foresensed	foresensed	foresensed
eng	scrive	scrived	scrived	scrived
eng	foredawn	foredawned	foredawned	foredawned
eng	bootstrap	bootstrapped	bootstrapped	bootstrapped
eng	lateral	lateralled	lateralled	lateralled
eng	pout	pouted	pouted	pouted
eng	metrify	metrified	metrified	metrified
eng	milestone	milestoned	milestoned	milestoned
eng	slouch	slouched	slouched	slouched
eng	instruct	instructed	instructed	instructed
eng	hawse	hawsed	hawsed	hawsed
eng	shrub	shrubbed	shrubbed	shrubbed
eng	wheeze	wheezed	wheezed	wheezed
